author,title,description,url,source,image,category,language,country,published_at
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa Futuro sobe seguindo exterior após dados fortes da indústria chinesa; dólar cai,"Pré-market mostra ganhos no primeiro pregão de dezembro em meio ao cenário internacional
The post Ibovespa Futuro sobe seguindo exterior após dados fortes da indústria chinesa; dólar cai appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-seguindo-exterior-apos-dados-fortes-da-industria-chinesa-dolar-cai/,InfoMoney,,business,pt,br,2020-12-01T12:17:28+00:00
Ricardo Bonfim,Ibovespa Futuro cai seguindo exterior e com investidores monitorando fiscal no Brasil; dólar sobe,"Pré-market mostra desempenho negativa na esteira do dia de muita volatilidade ontem
The post Ibovespa Futuro cai seguindo exterior e com investidores monitorando fiscal no Brasil; dólar sobe appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-seguindo-exterior-e-com-investidores-monitorando-fiscal-dolar-sobe/,InfoMoney,,business,pt,br,2020-12-08T12:23:40+00:00
Ricardo Bonfim,"Ibovespa Futuro opera entre perdas e ganhos antes de dado de emprego dos EUA; dólar cai a R$ 5,37","Pré-market registra desempenho errático na esteira do atingimento de máxima histórica na Bolsa no pregão anterior
The post Ibovespa Futuro opera entre perdas e ganhos antes de dado de emprego dos EUA; dólar cai a R$ 5,37 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-opera-entre-perdas-e-ganhos-antes-de-dado-de-emprego-dos-eua-dolar-cai-a-r-537/,InfoMoney,,business,pt,br,2021-01-08T12:15:06+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 0,7% com ânimo por causa da vacinação no Brasil; dólar fica estável","Mercado encerra o dia com ganhos diante da melhora nas perspectivas para o combate à Covid-19
The post Ibovespa fecha em alta de 0,7% com ânimo por causa da vacinação no Brasil; dólar fica estável appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-07-com-animo-por-causa-da-vacinacao-no-brasil-dolar-fica-estavel/,InfoMoney,,business,pt,br,2021-01-18T21:15:08+00:00
Ricardo Bonfim,"Ibovespa sobe seguindo futuros dos EUA antes de discurso de Yellen sobre estímulos; dólar cai a R$ 5,27","Mercado registra ganhos após início da vacinação contra o coronavírus no Brasil e com expectativas por impulso fiscal americano
The post Ibovespa sobe seguindo futuros dos EUA antes de discurso de Yellen sobre estímulos; dólar cai a R$ 5,27 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-seguindo-futuros-dos-eua-antes-de-discurso-de-yellen-sobre-estimulos-dolar-cai-a-r-527/,InfoMoney,,business,pt,br,2021-01-19T13:15:57+00:00
Ricardo Bonfim,Ibovespa cai com investidores atentos a eleição para Senado na Georgia e com novos lockdowns; dólar sobe,"Mercado registra desempenho errático após ter batido máxima histórica intradiária na véspera
The post Ibovespa cai com investidores atentos a eleição para Senado na Georgia e com novos lockdowns; dólar sobe appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-cai-com-investidores-atentos-a-eleicao-para-senado-na-georgia-e-com-novos-lockdowns-dolar-sobe/,InfoMoney,,business,pt,br,2021-01-05T13:21:40+00:00
Ricardo Bonfim,Ibovespa Futuro sobe após 6 quedas consecutivas e se descola de Wall Street; dólar avança,"Pré-market mostra recuperação em meio a uma sequência de baixas que ""barateou"" os preços dos ativos brasileiros
The post Ibovespa Futuro sobe após 6 quedas consecutivas e se descola de Wall Street; dólar avança appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-apos-6-quedas-consecutivas-e-se-descola-de-wall-street-dolar-avanca/,InfoMoney,,business,pt,br,2021-01-28T12:21:35+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,"Ibovespa Futuro sobe após Copom elevar a Selic a 2,75%; dólar cai a R$ 5,48","Pré-market registra ganhos diante da sinalização firme de combate à inflação realizada pela autoridade monetáriaThe post Ibovespa Futuro sobe após Copom elevar a Selic a 2,75%; dólar cai a R$ 5,48 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-apos-copom-elevar-a-selic-a-275-dolar-cai-a-r-548/,InfoMoney,,business,pt,br,2021-03-18T12:15:41+00:00
rodrigoumpieres,Ibovespa Futuro cai seguindo exterior com piora da pandemia antes de fala de Powell e Yellen; dólar sobe,"Bolsa recua seguindo índices internacionais, enquanto investidores locais acompanham ata do Copom e aumento de casos de coronavírusThe post Ibovespa Futuro cai seguindo exterior com piora da pandemia antes de fala de Powell e Yellen; dólar sobe appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-seguindo-exterior-com-piora-da-pandemia-antes-de-fala-de-powell-e-yellen-dolar-sobe/,InfoMoney,,business,pt,br,2021-03-23T12:12:07+00:00
Ricardo Bonfim,"Ibovespa fecha em alta de 2,3%, atingindo nova máxima desde fevereiro, e dólar desaba a R$ 5,22","Mercado registra um início de dezembro muito otimista apoiado em uma série de notícias positivas
The post Ibovespa fecha em alta de 2,3%, atingindo nova máxima desde fevereiro, e dólar desaba a R$ 5,22 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-de-23-atingindo-nova-maxima-desde-fevereiro-e-dolar-desaba-a-r-522/,InfoMoney,,business,pt,br,2020-12-01T21:36:58+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
rodrigoumpieres,Ibovespa Futuro opera entre perdas e ganhos com investidores de olho em dados dos EUA e resultados; dólar sobe,"Bolsa inicia a quinta-feira sem tendência definida, seguindo cenário externo, enquanto investidores digerem os balanços de grandes empresas nacionaisThe post Ibovespa Futuro opera entre perdas e ganhos com investidores de olho em dados dos EUA e resultados; dólar sobe appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-opera-entre-perdas-e-ganhos-com-investidores-de-olho-em-dados-dos-eua-e-resultados-dolar-sobe/,InfoMoney,,business,pt,br,2021-02-25T12:09:02+00:00
Ricardo Bonfim,"Ibovespa fecha em alta em dia de vencimento de opções e exterior positivo; dólar sobe a R$ 5,64","Mercado registrou ganhos na esteira da melhora do humor dos investidores em Wall StreetThe post Ibovespa fecha em alta em dia de vencimento de opções e exterior positivo; dólar sobe a R$ 5,64 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-em-dia-de-vencimento-de-opcoes-e-exterior-positivo-dolar-sobe-a-r-564/,InfoMoney,,business,pt,br,2021-03-15T20:22:53+00:00
Ricardo Bonfim,Ibovespa sobe com vacinação no Brasil e PIB acima do esperado da China; dólar fica estável,"Mercado registra desempenho positivo na esteira do início da imunização contra o coronavírus em território brasileiro
The post Ibovespa sobe com vacinação no Brasil e PIB acima do esperado da China; dólar fica estável appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-com-vacinacao-no-brasil-e-pib-acima-do-esperado-da-china-dolar-fica-estavel/,InfoMoney,,business,pt,br,2021-01-18T13:15:31+00:00
Ricardo Bonfim,"Ibovespa cai pelo 6º pregão consecutivo pressionado por Wall Street; dólar sobe a R$ 5,40","Mercado encerra pregão com mais uma baixa e volta aos níveis de 21 de dezembro
The post Ibovespa cai pelo 6º pregão consecutivo pressionado por Wall Street; dólar sobe a R$ 5,40 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-cai-pelo-6o-pregao-consecutivo-pressionado-por-wall-street-dolar-sobe-a-r-540/,InfoMoney,,business,pt,br,2021-01-27T21:25:03+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,"Ibovespa fecha em alta com alívio sobre PEC Emergencial e exterior positivo; dólar sobe a R$ 5,79","Mercado teve ganhos na esteira do noticiário político, que tirou do caminho algumas preocupações sobre a potência fiscal do projeto a ser votado na CâmaraThe post Ibovespa fecha em alta com alívio sobre PEC Emergencial e exterior positivo; dólar sobe a R$ 5,79 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-com-alivio-sobre-pec-emergencial-e-exterior-positivo-dolar-sobe-a-r-579/,InfoMoney,,business,pt,br,2021-03-09T21:31:06+00:00
Ricardo Bonfim,"BC mais agressivo dificulta escalada do dólar a R$ 6,00, mas real segue pressionado, dizem analistas","Preocupação com fiscal e incertezas acerca do coronavírus colocam piso no dólar acima dos R$ 5,00The post BC mais agressivo dificulta escalada do dólar a R$ 6,00, mas real segue pressionado, dizem analistas appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/bc-mais-agressivo-dificulta-escalada-do-dolar-a-r-600-mas-real-segue-pressionado-dizem-analistas/,InfoMoney,,business,pt,br,2021-03-19T11:09:08+00:00
Ricardo Bonfim,"Ibovespa sobe com investidores atentos a PIB, vacinas e estímulos nos EUA; dólar cai a R$ 5,20","Mercado registra desempenho positivo, estendendo os ganhos de dezembro
The post Ibovespa sobe com investidores atentos a PIB, vacinas e estímulos nos EUA; dólar cai a R$ 5,20 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-com-investidores-atentos-a-pib-vacinas-e-estimulos-nos-eua-dolar-cai-a-r-520/,InfoMoney,,business,pt,br,2020-12-03T13:18:05+00:00
Ricardo Bonfim,Ibovespa Futuro cai com realização após 3 altas seguidas; dólar sobe antes de leilão do BC,"Pré-market mostra perdas na falta de notícias boas o bastante para continuar o rali
The post Ibovespa Futuro cai com realização após 3 altas seguidas; dólar sobe antes de leilão do BC appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-com-realizacao-apos-3-altas-seguidas-dolar-sobe-antes-de-leilao-do-bc/,InfoMoney,,business,pt,br,2020-12-18T12:19:42+00:00
Ricardo Bonfim,"Ibovespa interrompe sequência de altas com cenário corporativo e ruído político; dólar sobe a R$ 5,44","Mercado encerra pregão com baixas e deixou de lado momentaneamente o otimismo que dominou a semana
The post Ibovespa interrompe sequência de altas com cenário corporativo e ruído político; dólar sobe a R$ 5,44 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-interrompe-sequencia-de-altas-com-cenario-corporativo-e-ruido-politico-dolar-sobe-a-r-544/,InfoMoney,,business,pt,br,2021-02-04T21:30:04+00:00
rodrigoumpieres,Ibovespa sobe com investidores de olho em vacinação e dados de emprego nos EUA; dólar fica próximo da estabilidade,"Índice registra ganhos e se aproxima dos 120 pontos seguindo exterior antes do relatório de emprego americano
The post Ibovespa sobe com investidores de olho em vacinação e dados de emprego nos EUA; dólar fica próximo da estabilidade appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-com-investidores-de-olho-em-vacinacao-e-dados-de-emprego-nos-eua-dolar-fica-proximo-da-estabilidade/,InfoMoney,,business,pt,br,2021-02-05T13:17:51+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
Ricardo Bonfim,Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa,"Mercado registra desempenho errático após três sessões seguidas de expressiva alta
The post Ibovespa sobe puxado por Vale e bancos em meio a noticiário corporativo; dólar tem leve baixa appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-puxado-por-vale-e-bancos-em-meio-a-noticiario-corporativo-dolar-tem-leve-baixa/,InfoMoney,,business,pt,br,2021-02-04T13:17:00+00:00
rodrigoumpieres,"Dólar cai mais de 10% em um mês e bate mínima em 4 meses, mas até onde a queda pode ir?","Para analistas, conjunto de fatores ajudou na queda da cotação, mas agora a divisa parece estar em um patamar mais equilibrado
The post Dólar cai mais de 10% em um mês e bate mínima em 4 meses, mas até onde a queda pode ir? appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/dolar-cai-mais-de-10-em-um-mes-e-bate-minima-em-4-meses-mas-ate-onde-a-queda-pode-ir/,InfoMoney,,business,pt,br,2020-12-04T17:30:44+00:00
Ricardo Bonfim,"Os 4 motivos que fizeram o Ibovespa saltar 5% e o dólar subir a R$ 5,41 na primeira semana de 2021","Mercado começa o ano com muita força compradora principalmente para bancos e commodities
The post Os 4 motivos que fizeram o Ibovespa saltar 5% e o dólar subir a R$ 5,41 na primeira semana de 2021 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/os-4-motivos-que-fizeram-o-ibovespa-saltar-5-e-o-dolar-subir-a-r-541-na-primeira-semana-de-2021/,InfoMoney,,business,pt,br,2021-01-08T21:32:44+00:00
rodrigoumpieres,"Ibovespa cai com realização após máxima e investidores de olho em vacinação e EUA; dólar sobe a R$ 5,47","Em dia de preocupações no noticiário, investidores aproveitam para realizar lucros das máximas dos últimos pregões
The post Ibovespa cai com realização após máxima e investidores de olho em vacinação e EUA; dólar sobe a R$ 5,47 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-cai-com-realizacao-apos-maxima-e-investidores-de-olho-em-vacinacao-e-eua-dolar-sobe-a-r-547/,InfoMoney,,business,pt,br,2021-01-11T13:18:06+00:00
Ricardo Bonfim,Ibovespa Futuro sobe com investidores atentos a eleição para o Senado dos EUA na Georgia; dólar estende ganhos,"Pré-market registra ganhos 
The post Ibovespa Futuro sobe com investidores atentos a eleição para o Senado dos EUA na Georgia; dólar estende ganhos appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-com-investidores-atentos-a-eleicao-para-o-senado-dos-eua-na-georgia-dolar-estende-ganhos/,InfoMoney,,business,pt,br,2021-01-05T12:16:02+00:00
Ricardo Bonfim,"Ibovespa cai em meio a preocupações com a pandemia e dia de tensão econômica na Turquia; dólar sobe a R$ 5,53","Mercado registra perdas na esteira da aversão a risco que toma conta dos emergentesThe post Ibovespa cai em meio a preocupações com a pandemia e dia de tensão econômica na Turquia; dólar sobe a R$ 5,53 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-cai-em-meio-a-preocupacoes-com-a-pandemia-e-dia-de-tensao-economica-na-turquia-dolar-sobe-a-r-553/,InfoMoney,,business,pt,br,2021-03-22T13:14:56+00:00
Ricardo Bonfim,"Ibovespa Futuro cai com investidores à espera das decisões do Copom e do Fomc; dólar sobe a R$ 5,66","Pré-market mostra perdas em meio à disparada no yield dos treasuries em dia de política monetária no radarThe post Ibovespa Futuro cai com investidores à espera das decisões do Copom e do Fomc; dólar sobe a R$ 5,66 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-com-investidores-a-espera-das-decisoes-do-copom-e-do-fomc-dolar-sobe-a-r-566/,InfoMoney,,business,pt,br,2021-03-17T12:20:25+00:00
Ricardo Bonfim,Ibovespa Futuro sobe com investidores à espera de dados de emprego nos EUA; dólar tem nova queda,"Pré-market registra ganhos em dia de indicadores importantes e notícias sobre vacinas
The post Ibovespa Futuro sobe com investidores à espera de dados de emprego nos EUA; dólar tem nova queda appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-com-investidores-a-espera-de-dados-de-emprego-nos-eua-dolar-tem-nova-queda/,InfoMoney,,business,pt,br,2020-12-04T12:15:34+00:00
Ricardo Bonfim,Ibovespa Futuro tem leve alta com investidores à espera de Copom e PEC Emergencial; dólar cai,"Pré-market mostra desempenho levemente positivo ainda com o mercado global de olho na vacinação e nas negociações de estímulos nos EUA
The post Ibovespa Futuro tem leve alta com investidores à espera de Copom e PEC Emergencial; dólar cai appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-tem-leve-alta-com-investidores-a-espera-de-copom-e-pec-emergencial-dolar-cai/,InfoMoney,,business,pt,br,2020-12-09T12:19:54+00:00
Ricardo Bonfim,Ibovespa Futuro sobe seguindo exterior em meio a vacinação e estímulos nos EUA e na Europa; dólar cai 1%,"Pré-market mostra ganhos estendendo o otimismo que toma conta dos investidores em dezembro
The post Ibovespa Futuro sobe seguindo exterior em meio a vacinação e estímulos nos EUA e na Europa; dólar cai 1% appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-seguindo-exterior-em-meio-a-vacinacao-e-estimulos-nos-eua-e-na-europa-dolar-cai-1/,InfoMoney,,business,pt,br,2020-12-17T12:20:31+00:00
Ricardo Bonfim,"Ibovespa sobe com investidores repercutindo confirmação de Biden e Onda Azul nos EUA; dólar sobe a R$ 5,31","Mercado registra ganhos na esteira da diminuição nas hostilidades que tomaram conta da maior economia do mundo na véspera
The post Ibovespa sobe com investidores repercutindo confirmação de Biden e Onda Azul nos EUA; dólar sobe a R$ 5,31 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-com-investidores-repercutindo-confirmacao-de-biden-e-onda-azul-nos-eua-dolar-sobe-a-r-531/,InfoMoney,,business,pt,br,2021-01-07T13:14:21+00:00
Ricardo Bonfim,"Ibovespa cai enquanto investidores repercutem pacote de Biden e lockdowns na China; dólar sobe a R$ 5,25","Vendas tomam conta da Bolsa antes de fim de semana repleto de notícias
The post Ibovespa cai enquanto investidores repercutem pacote de Biden e lockdowns na China; dólar sobe a R$ 5,25 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-cai-enquanto-investidores-repercutem-pacote-de-biden-e-lockdowns-na-china-dolar-sobe-a-r-525/,InfoMoney,,business,pt,br,2021-01-15T13:20:44+00:00
Agência Estado,"Entrada de dólares supera saída em US$ 2,914 bi até dia 15 de janeiro, diz BC","O canal financeiro apresentou entradas líquidas de US$ 3,240 bilhões no período
The post Entrada de dólares supera saída em US$ 2,914 bi até dia 15 de janeiro, diz BC appeared first on InfoMoney.",https://www.infomoney.com.br/economia/entrada-de-dolares-supera-saida-em-us-2914-bi-ate-dia-15-de-janeiro-diz-bc/,InfoMoney,,business,pt,br,2021-01-20T18:52:00+00:00
Ricardo Bonfim,"Ibovespa opera entre perdas e ganhos com investidores atentos a commodities e eleições nos EUA; dólar sobe a R$ 5,29","Mercado mostra um dia de indefinição depois da leve alta do pregão anterior motivada por notícias sobre o petróleo
The post Ibovespa opera entre perdas e ganhos com investidores atentos a commodities e eleições nos EUA; dólar sobe a R$ 5,29 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-opera-entre-perdas-e-ganhos-com-investidores-atentos-a-commodities-e-eleicoes-nos-eua-dolar-sobe-a-r-529/,InfoMoney,,business,pt,br,2021-01-06T13:19:29+00:00
Ricardo Bonfim,"Ibovespa Futuro tem leve queda após disparada da véspera; dólar futuro sobe a R$ 5,22","Pré-market mostra perdas 
The post Ibovespa Futuro tem leve queda após disparada da véspera; dólar futuro sobe a R$ 5,22 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-tem-leve-queda-apos-disparada-da-vespera-dolar-futuro-sobe-a-r-522/,InfoMoney,,business,pt,br,2020-12-02T12:13:29+00:00
Ricardo Bonfim,"Ibovespa fecha em queda com ruído político e sobre vacina se sobrepondo a exterior positivo; dólar cai a R$ 5,31","Mercado acionário encerra o pregão em baixa na contramão de Wall Street apesar do real ter acompanhado a onda global de apreciação ante o dólar
The post Ibovespa fecha em queda com ruído político e sobre vacina se sobrepondo a exterior positivo; dólar cai a R$ 5,31 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-queda-com-ruido-politico-e-sobre-vacina-se-sobrepondo-a-exterior-positivo-dolar-cai-a-r-531/,InfoMoney,,business,pt,br,2021-01-20T21:22:38+00:00
rodrigoumpieres,"Dólar cai mais de 10% em um mês e bate mínima em 4 meses, mas até onde a queda pode ir?","Para analistas, conjunto de fatores ajudou na queda da cotação, mas agora a divisa parece estar em um patamar mais equilibrado
The post Dólar cai mais de 10% em um mês e bate mínima em 4 meses, mas até onde a queda pode ir? appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/dolar-cai-mais-de-10-em-um-mes-e-bate-minima-em-4-meses-mas-ate-onde-a-queda-pode-ir/,InfoMoney,,business,pt,br,2020-12-04T17:30:44+00:00
Ricardo Bonfim,"Ibovespa fecha estável e encerra semana em queda de 0,7% com cautela antes de Carnaval; dólar cai a R$ 5,37","Bolsa mostrou disputa entre comprados e vendidos diante de notícias sobre novo auxílio emergencialThe post Ibovespa fecha estável e encerra semana em queda de 0,7% com cautela antes de Carnaval; dólar cai a R$ 5,37 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-estavel-e-encerra-semana-em-queda-de-07-com-cautela-antes-de-carnaval-dolar-cai-a-r-537/,InfoMoney,,business,pt,br,2021-02-12T21:28:20+00:00
